SEMLS_dev_residual_pred_corrected,GDI
-0.314630345712,76.31729793060009
-0.35577451379299996,71.55966846078191
-0.467557584147,81.26326841360608
-0.645283965966,95.1966923733181
-0.20845483876639645,59.976505943614505
-0.20845483876639645,72.72360479745271
-0.267296876543,69.0347038003885
-0.37222120221999994,63.880498157759895
-0.338046950191,74.9084421057776
-0.311480087522,74.6506337971055
-0.40059825019,71.34014208823379
-0.5310043593630001,70.64135630276999
-0.5705462807020001,68.6498547214461
-0.464684606647,70.5483791616546
-0.496160927236,83.3508040994861
-0.6487745231809999,80.1903365126356
-0.472490185389,74.0314565830537
-0.46399421549900005,73.82537564248351
-0.7089333659999999,76.2614917209811
-0.837271814947,71.57287217615891
0.282223494945,66.9692598056057
-0.583897385388,81.1736800613793
-0.493616259908,80.09475926364641
-0.67387540803,85.27065242095891
0.131924370986,58.1482586409957
-0.03983151457569999,78.1371589112606
-0.33884238654200005,99.2722669950748
-0.7233011079899999,101.97970290093201
